,height,width,y,x,cog_y,cog_x,obj,frame
21529,83.0,88.0,263.0,352.0,304.5,396.0,5972,21529
21530,93.0,102.0,279.0,370.0,325.5,421.0,5973,21530
21531,93.0,102.0,279.0,370.0,325.5,421.0,5973,21531
21532,100.0,108.0,295.0,387.0,345.0,441.0,5974,21532
21533,100.0,108.0,295.0,387.0,345.0,441.0,5974,21533
21532,20.0,49.0,165.0,476.0,175.0,500.5,5975,21532
21533,20.0,49.0,165.0,476.0,175.0,500.5,5975,21533
21534,20.0,52.0,166.0,465.0,176.0,491.0,5975,21534
21536,21.0,48.0,167.0,456.0,177.5,480.0,5975,21536
21537,21.0,49.0,167.0,456.0,177.5,480.5,5975,21537
21534,88.0,113.0,313.0,410.0,357.0,466.5,5976,21534
21535,87.0,113.0,313.0,410.0,356.5,466.5,5976,21535
21538,22.0,49.0,168.0,443.0,179.0,467.5,5977,21538
21539,22.0,50.0,168.0,443.0,179.0,468.0,5977,21539
21540,23.0,45.0,168.0,431.0,179.5,453.5,5977,21540
21541,23.0,45.0,168.0,431.0,179.5,453.5,5977,21541
21542,20.0,48.0,172.0,418.0,182.0,442.0,5977,21542
21543,21.0,48.0,171.0,418.0,181.5,442.0,5977,21543
21544,21.0,50.0,173.0,404.0,183.5,429.0,5977,21544
21545,21.0,50.0,173.0,404.0,183.5,429.0,5977,21545
21546,19.0,45.0,174.0,398.0,183.5,420.5,5977,21546
21547,19.0,45.0,174.0,398.0,183.5,420.5,5977,21547
21540,17.0,21.0,98.0,122.0,106.5,132.5,5978,21540
21541,17.0,21.0,98.0,122.0,106.5,132.5,5978,21541
21542,17.0,21.0,100.0,122.0,108.5,132.5,5978,21542
21543,17.0,21.0,100.0,122.0,108.5,132.5,5978,21543
21544,17.0,21.0,101.0,123.0,109.5,133.5,5978,21544
21545,17.0,21.0,101.0,123.0,109.5,133.5,5978,21545
21546,16.0,22.0,103.0,124.0,111.0,135.0,5978,21546
21547,16.0,22.0,103.0,124.0,111.0,135.0,5978,21547
21548,17.0,22.0,103.0,125.0,111.5,136.0,5978,21548
21549,17.0,22.0,103.0,125.0,111.5,136.0,5978,21549
21551,17.0,22.0,105.0,127.0,113.5,138.0,5978,21551
21556,17.0,21.0,109.0,131.0,117.5,141.5,5978,21556
21557,17.0,22.0,109.0,130.0,117.5,141.0,5978,21557
21560,18.0,22.0,112.0,133.0,121.0,144.0,5978,21560
21561,18.0,22.0,112.0,133.0,121.0,144.0,5978,21561
21562,19.0,23.0,113.0,134.0,122.5,145.5,5978,21562
21563,19.0,23.0,113.0,134.0,122.5,145.5,5978,21563
21564,19.0,23.0,115.0,136.0,124.5,147.5,5978,21564
21565,19.0,23.0,115.0,136.0,124.5,147.5,5978,21565
21569,20.0,24.0,119.0,138.0,129.0,150.0,5978,21569
21570,20.0,24.0,121.0,141.0,131.0,153.0,5978,21570
21571,20.0,24.0,121.0,141.0,131.0,153.0,5978,21571
21572,20.0,25.0,123.0,142.0,133.0,154.5,5978,21572
21573,20.0,25.0,123.0,142.0,133.0,154.5,5978,21573
21574,21.0,25.0,124.0,144.0,134.5,156.5,5978,21574
21575,21.0,25.0,124.0,144.0,134.5,156.5,5978,21575
21576,21.0,25.0,127.0,146.0,137.5,158.5,5978,21576
21577,21.0,25.0,127.0,146.0,137.5,158.5,5978,21577
21578,22.0,27.0,129.0,147.0,140.0,160.5,5978,21578
21579,22.0,27.0,129.0,147.0,140.0,160.5,5978,21579
21580,23.0,27.0,130.0,149.0,141.5,162.5,5978,21580
21581,23.0,27.0,130.0,149.0,141.5,162.5,5978,21581
21582,23.0,27.0,133.0,151.0,144.5,164.5,5978,21582
21583,23.0,27.0,133.0,151.0,144.5,164.5,5978,21583
21584,26.0,29.0,134.0,152.0,147.0,166.5,5978,21584
21585,26.0,29.0,134.0,152.0,147.0,166.5,5978,21585
21586,23.0,29.0,139.0,155.0,150.5,169.5,5978,21586
21587,23.0,29.0,139.0,155.0,150.5,169.5,5978,21587
21548,18.0,38.0,176.0,392.0,185.0,411.0,5979,21548
21549,18.0,38.0,176.0,392.0,185.0,411.0,5979,21549
21550,25.0,44.0,241.0,101.0,253.5,123.0,5980,21550
21551,25.0,44.0,241.0,101.0,253.5,123.0,5980,21551
21552,27.0,63.0,241.0,83.0,254.5,114.5,5981,21552
21553,27.0,63.0,241.0,83.0,254.5,114.5,5981,21553
21554,27.0,66.0,243.0,63.0,256.5,96.0,5982,21554
21555,27.0,66.0,243.0,63.0,256.5,96.0,5982,21555
21588,20.0,22.0,205.0,110.0,215.0,121.0,5983,21588
21589,20.0,22.0,205.0,110.0,215.0,121.0,5983,21589
21590,22.0,35.0,204.0,95.0,215.0,112.5,5983,21590
21591,22.0,35.0,204.0,95.0,215.0,112.5,5983,21591
21592,24.0,48.0,204.0,82.0,216.0,106.0,5983,21592
21593,24.0,48.0,204.0,82.0,216.0,106.0,5983,21593
21592,27.0,32.0,147.0,161.0,160.5,177.0,5984,21592
21593,27.0,32.0,147.0,161.0,160.5,177.0,5984,21593
21594,27.0,35.0,152.0,164.0,165.5,181.5,5984,21594
21595,27.0,35.0,152.0,164.0,165.5,181.5,5984,21595
21596,28.0,34.0,154.0,167.0,168.0,184.0,5984,21596
21597,28.0,35.0,154.0,167.0,168.0,184.5,5984,21597
21600,30.0,36.0,162.0,173.0,177.0,191.0,5984,21600
21601,31.0,36.0,161.0,173.0,176.5,191.0,5984,21601
21594,24.0,54.0,206.0,66.0,218.0,93.0,5985,21594
21595,24.0,54.0,206.0,66.0,218.0,93.0,5985,21595
21596,25.0,54.0,207.0,52.0,219.5,79.0,5985,21596
21597,25.0,54.0,207.0,52.0,219.5,79.0,5985,21597
21598,24.0,55.0,209.0,37.0,221.0,64.5,5986,21598
21599,24.0,55.0,209.0,37.0,221.0,64.5,5986,21599
21600,24.0,57.0,210.0,20.0,222.0,48.5,5986,21600
21601,24.0,57.0,210.0,20.0,222.0,48.5,5986,21601
21602,25.0,58.0,210.0,5.0,222.5,34.0,5987,21602
21603,25.0,58.0,210.0,5.0,222.5,34.0,5987,21603
21604,33.0,39.0,169.0,179.0,185.5,198.5,5988,21604
21605,33.0,39.0,169.0,179.0,185.5,198.5,5988,21605
21606,35.0,44.0,173.0,182.0,190.5,204.0,5988,21606
21607,35.0,44.0,173.0,182.0,190.5,204.0,5988,21607
21608,36.0,45.0,177.0,185.0,195.0,207.5,5989,21608
21609,36.0,45.0,177.0,185.0,195.0,207.5,5989,21609
21610,41.0,45.0,179.0,189.0,199.5,211.5,5989,21610
21611,41.0,45.0,179.0,189.0,199.5,211.5,5989,21611
21612,44.0,45.0,182.0,195.0,204.0,217.5,5989,21612
21613,44.0,45.0,182.0,195.0,204.0,217.5,5989,21613
21614,44.0,49.0,190.0,197.0,212.0,221.5,5989,21614
21615,44.0,49.0,190.0,197.0,212.0,221.5,5989,21615
21616,43.0,53.0,199.0,202.0,220.5,228.5,5990,21616
21617,43.0,53.0,199.0,202.0,220.5,228.5,5990,21617
21618,45.0,56.0,206.0,208.0,228.5,236.0,5990,21618
21619,45.0,56.0,206.0,208.0,228.5,236.0,5990,21619
21620,47.0,57.0,212.0,216.0,235.5,244.5,5990,21620
21621,47.0,57.0,212.0,216.0,235.5,244.5,5990,21621
21622,55.0,61.0,214.0,219.0,241.5,249.5,5990,21622
21623,55.0,61.0,214.0,219.0,241.5,249.5,5990,21623
21622,21.0,41.0,115.0,488.0,125.5,508.5,5991,21622
21623,21.0,41.0,115.0,488.0,125.5,508.5,5991,21623
21624,58.0,62.0,223.0,226.0,252.0,257.0,5992,21624
21625,58.0,62.0,223.0,226.0,252.0,257.0,5992,21625
21624,24.0,39.0,110.0,477.0,122.0,496.5,5993,21624
21625,24.0,39.0,110.0,477.0,122.0,496.5,5993,21625
21626,23.0,38.0,108.0,465.0,119.5,484.0,5994,21626
21627,23.0,38.0,108.0,465.0,119.5,484.0,5994,21627
21626,57.0,66.0,234.0,233.0,262.5,266.0,5995,21626
21627,58.0,66.0,233.0,233.0,262.0,266.0,5995,21627
21628,58.0,68.0,246.0,243.0,275.0,277.0,5996,21628
21629,58.0,68.0,246.0,243.0,275.0,277.0,5996,21629
21630,65.0,71.0,253.0,252.0,285.5,287.5,5996,21630
21631,63.0,72.0,254.0,251.0,285.5,287.0,5996,21631
21632,67.0,79.0,267.0,261.0,300.5,300.5,5996,21632
21633,67.0,79.0,267.0,261.0,300.5,300.5,5996,21633
21630,29.0,67.0,169.0,733.0,183.5,766.5,5997,21630
21631,29.0,67.0,169.0,733.0,183.5,766.5,5997,21631
21632,27.0,66.0,163.0,711.0,176.5,744.0,5997,21632
21633,27.0,66.0,163.0,711.0,176.5,744.0,5997,21633
21634,25.0,64.0,157.0,688.0,169.5,720.0,5998,21634
21635,25.0,64.0,157.0,688.0,169.5,720.0,5998,21635
21634,69.0,83.0,278.0,270.0,312.5,311.5,5999,21634
21635,69.0,83.0,279.0,271.0,313.5,312.5,5999,21635
21636,26.0,61.0,152.0,667.0,165.0,697.5,6000,21636
21637,26.0,61.0,152.0,667.0,165.0,697.5,6000,21637
21638,25.0,57.0,147.0,648.0,159.5,676.5,6000,21638
21639,25.0,57.0,147.0,648.0,159.5,676.5,6000,21639
21636,84.0,92.0,286.0,282.0,328.0,328.0,6001,21636
21637,84.0,92.0,286.0,282.0,328.0,328.0,6001,21637
21638,89.0,88.0,300.0,302.0,344.5,346.0,6002,21638
21639,89.0,89.0,300.0,301.0,344.5,345.5,6002,21639
21640,23.0,56.0,143.0,629.0,154.5,657.0,6003,21640
21641,23.0,56.0,143.0,629.0,154.5,657.0,6003,21641
21642,23.0,51.0,139.0,614.0,150.5,639.5,6004,21642
21643,23.0,51.0,139.0,614.0,150.5,639.5,6004,21643
21644,22.0,49.0,134.0,598.0,145.0,622.5,6005,21644
21645,22.0,49.0,134.0,598.0,145.0,622.5,6005,21645
21646,20.0,46.0,131.0,583.0,141.0,606.0,6006,21646
21647,20.0,46.0,131.0,583.0,141.0,606.0,6006,21647
21648,22.0,44.0,127.0,569.0,138.0,591.0,6007,21648
21649,22.0,44.0,127.0,569.0,138.0,591.0,6007,21649
21650,21.0,42.0,123.0,555.0,133.5,576.0,6007,21650
21651,21.0,43.0,123.0,555.0,133.5,576.5,6007,21651
21652,20.0,41.0,120.0,542.0,130.0,562.5,6008,21652
21653,20.0,41.0,120.0,542.0,130.0,562.5,6008,21653
21654,20.0,41.0,117.0,529.0,127.0,549.5,6008,21654
21655,20.0,41.0,117.0,529.0,127.0,549.5,6008,21655
21656,18.0,38.0,114.0,517.0,123.0,536.0,6009,21656
21657,18.0,38.0,114.0,517.0,123.0,536.0,6009,21657
21658,18.0,38.0,112.0,505.0,121.0,524.0,6009,21658
21659,18.0,38.0,112.0,505.0,121.0,524.0,6009,21659
21660,18.0,36.0,108.0,494.0,117.0,512.0,6010,21660
21661,18.0,36.0,108.0,494.0,117.0,512.0,6010,21661
21662,17.0,36.0,106.0,483.0,114.5,501.0,6011,21662
21663,17.0,36.0,106.0,483.0,114.5,501.0,6011,21663
21664,17.0,35.0,104.0,474.0,112.5,491.5,6011,21664
21665,17.0,35.0,104.0,474.0,112.5,491.5,6011,21665
21662,17.0,22.0,103.0,166.0,111.5,177.0,6012,21662
21663,17.0,22.0,103.0,166.0,111.5,177.0,6012,21663
21664,18.0,20.0,104.0,169.0,113.0,179.0,6012,21664
21665,18.0,20.0,104.0,169.0,113.0,179.0,6012,21665
21666,18.0,23.0,107.0,170.0,116.0,181.5,6012,21666
21667,18.0,23.0,107.0,170.0,116.0,181.5,6012,21667
21668,19.0,22.0,109.0,173.0,118.5,184.0,6012,21668
21669,19.0,22.0,109.0,173.0,118.5,184.0,6012,21669
21670,19.0,22.0,112.0,176.0,121.5,187.0,6012,21670
21671,19.0,22.0,112.0,176.0,121.5,187.0,6012,21671
21672,18.0,24.0,115.0,178.0,124.0,190.0,6012,21672
21673,18.0,24.0,115.0,178.0,124.0,190.0,6012,21673
21674,19.0,24.0,117.0,181.0,126.5,193.0,6012,21674
21675,19.0,24.0,117.0,181.0,126.5,193.0,6012,21675
21666,17.0,34.0,101.0,463.0,109.5,480.0,6013,21666
21667,17.0,34.0,101.0,463.0,109.5,480.0,6013,21667
21668,15.0,31.0,100.0,455.0,107.5,470.5,6013,21668
21669,15.0,31.0,100.0,455.0,107.5,470.5,6013,21669
21670,17.0,32.0,96.0,446.0,104.5,462.0,6014,21670
21671,17.0,32.0,96.0,446.0,104.5,462.0,6014,21671
21672,17.0,31.0,94.0,438.0,102.5,453.5,6014,21672
21673,17.0,31.0,94.0,438.0,102.5,453.5,6014,21673
21674,15.0,31.0,93.0,429.0,100.5,444.5,6015,21674
21675,15.0,31.0,93.0,429.0,100.5,444.5,6015,21675
21676,20.0,25.0,120.0,184.0,130.0,196.5,6016,21676
21677,20.0,25.0,120.0,184.0,130.0,196.5,6016,21677
21676,15.0,30.0,91.0,422.0,98.5,437.0,6017,21676
21677,15.0,30.0,91.0,422.0,98.5,437.0,6017,21677
21678,20.0,26.0,124.0,187.0,134.0,200.0,6018,21678
21679,20.0,26.0,124.0,187.0,134.0,200.0,6018,21679
21678,15.0,29.0,90.0,415.0,97.5,429.5,6019,21678
21679,15.0,29.0,90.0,415.0,97.5,429.5,6019,21679
21680,22.0,26.0,126.0,190.0,137.0,203.0,6020,21680
21681,22.0,27.0,126.0,190.0,137.0,203.5,6020,21681
21682,21.0,29.0,130.0,192.0,140.5,206.5,6021,21682
21683,21.0,29.0,130.0,192.0,140.5,206.5,6021,21683
21684,21.0,26.0,133.0,198.0,143.5,211.0,6022,21684
21685,22.0,27.0,133.0,197.0,144.0,210.5,6022,21685
21686,22.0,30.0,137.0,200.0,148.0,215.0,6022,21686
21687,22.0,30.0,137.0,200.0,148.0,215.0,6022,21687
21686,14.0,28.0,83.0,386.0,90.0,400.0,6023,21686
21688,23.0,30.0,141.0,204.0,152.5,219.0,6024,21688
21689,23.0,30.0,141.0,204.0,152.5,219.0,6024,21689
21690,25.0,34.0,144.0,207.0,156.5,224.0,6025,21690
21691,25.0,34.0,144.0,207.0,156.5,224.0,6025,21691
21690,28.0,73.0,176.0,701.0,190.0,737.5,6026,21690
21691,28.0,74.0,176.0,700.0,190.0,737.0,6026,21691
21692,26.0,34.0,148.0,213.0,161.0,230.0,6027,21692
21693,26.0,34.0,148.0,213.0,161.0,230.0,6027,21693
21692,28.0,62.0,170.0,682.0,184.0,713.0,6028,21692
21693,28.0,62.0,170.0,682.0,184.0,713.0,6028,21693
21694,28.0,36.0,152.0,216.0,166.0,234.0,6029,21694
21695,28.0,36.0,152.0,216.0,166.0,234.0,6029,21695
21696,31.0,38.0,156.0,221.0,171.5,240.0,6030,21696
21697,31.0,38.0,156.0,221.0,171.5,240.0,6030,21697
21698,29.0,40.0,163.0,226.0,177.5,246.0,6031,21698
21699,29.0,40.0,163.0,226.0,177.5,246.0,6031,21699
21698,25.0,58.0,150.0,606.0,162.5,635.0,6032,21698
21699,25.0,58.0,150.0,606.0,162.5,635.0,6032,21699
21700,23.0,55.0,145.0,587.0,156.5,614.5,6033,21700
21701,23.0,55.0,145.0,587.0,156.5,614.5,6033,21701
21700,31.0,39.0,169.0,233.0,184.5,252.5,6034,21700
21701,31.0,40.0,169.0,233.0,184.5,253.0,6034,21701
21702,33.0,48.0,175.0,240.0,191.5,264.0,6035,21702
21703,33.0,48.0,175.0,240.0,191.5,264.0,6035,21703
21704,38.0,44.0,179.0,247.0,198.0,269.0,6036,21704
21705,37.0,44.0,180.0,247.0,198.5,269.0,6036,21705
21706,42.0,48.0,184.0,253.0,205.0,277.0,6037,21706
21707,41.0,49.0,184.0,253.0,204.5,277.5,6037,21707
21708,42.0,50.0,195.0,262.0,216.0,287.0,6038,21708
21709,42.0,50.0,195.0,262.0,216.0,287.0,6038,21709
21710,45.0,54.0,203.0,270.0,225.5,297.0,6039,21710
21711,45.0,54.0,203.0,270.0,225.5,297.0,6039,21711
21710,18.0,42.0,125.0,507.0,134.0,528.0,6040,21710
21711,18.0,42.0,125.0,507.0,134.0,528.0,6040,21711
21712,46.0,57.0,213.0,280.0,236.0,308.5,6041,21712
21713,46.0,57.0,213.0,280.0,236.0,308.5,6041,21713
21714,49.0,64.0,224.0,290.0,248.5,322.0,6042,21714
21715,49.0,64.0,224.0,290.0,248.5,322.0,6042,21715
21714,17.0,38.0,118.0,481.0,126.5,500.0,6043,21714
21715,17.0,38.0,118.0,481.0,126.5,500.0,6043,21715
21716,55.0,64.0,231.0,303.0,258.5,335.0,6044,21716
21717,55.0,64.0,231.0,303.0,258.5,335.0,6044,21717
21718,63.0,72.0,240.0,316.0,271.5,352.0,6045,21718
21719,63.0,72.0,240.0,316.0,271.5,352.0,6045,21719
21718,16.0,35.0,110.0,458.0,118.0,475.5,6046,21718
21719,16.0,35.0,110.0,458.0,118.0,475.5,6046,21719
21720,17.0,34.0,107.0,446.0,115.5,463.0,6046,21720
21721,17.0,34.0,107.0,446.0,115.5,463.0,6046,21721
21720,63.0,81.0,259.0,327.0,290.5,367.5,6047,21720
21721,63.0,81.0,259.0,327.0,290.5,367.5,6047,21721
21722,69.0,81.0,276.0,348.0,310.5,388.5,6048,21722
21723,68.0,81.0,276.0,348.0,310.0,388.5,6048,21723
21722,23.0,27.0,241.0,118.0,252.5,131.5,6049,21722
21723,23.0,27.0,241.0,118.0,252.5,131.5,6049,21723
21724,26.0,44.0,239.0,102.0,252.0,124.0,6049,21724
21725,27.0,44.0,239.0,102.0,252.5,124.0,6049,21725
21726,27.0,61.0,240.0,84.0,253.5,114.5,6049,21726
21727,27.0,60.0,240.0,84.0,253.5,114.0,6049,21727
21724,80.0,94.0,290.0,362.0,330.0,409.0,6050,21724
21725,79.0,94.0,290.0,362.0,329.5,409.0,6050,21725
21726,87.0,104.0,309.0,384.0,352.5,436.0,6051,21726
21727,87.0,104.0,309.0,384.0,352.5,436.0,6051,21727
21728,27.0,70.0,242.0,67.0,255.5,102.0,6052,21728
21729,27.0,71.0,242.0,67.0,255.5,102.5,6052,21729
21730,27.0,72.0,244.0,51.0,257.5,87.0,6052,21730
21731,27.0,73.0,244.0,51.0,257.5,87.5,6052,21731
21770,20.0,46.0,167.0,450.0,177.0,473.0,6053,21770
21771,20.0,46.0,167.0,450.0,177.0,473.0,6053,21771
21772,21.0,47.0,168.0,439.0,178.5,462.5,6053,21772
21773,21.0,46.0,168.0,439.0,178.5,462.0,6053,21773
21773,54.0,55.0,18.0,740.0,45.0,767.5,6054,21773
21775,53.0,54.0,19.0,741.0,45.5,768.0,6054,21775
21780,52.0,55.0,19.0,740.0,45.0,767.5,6054,21780
21781,52.0,55.0,19.0,740.0,45.0,767.5,6054,21781
21782,53.0,55.0,19.0,740.0,45.5,767.5,6054,21782
21783,52.0,56.0,19.0,739.0,45.0,767.0,6054,21783
21784,53.0,54.0,19.0,741.0,45.5,768.0,6054,21784
21785,53.0,55.0,19.0,740.0,45.5,767.5,6054,21785
21789,52.0,54.0,20.0,741.0,46.0,768.0,6054,21789
21792,53.0,54.0,19.0,741.0,45.5,768.0,6054,21792
21793,53.0,54.0,19.0,741.0,45.5,768.0,6054,21793
21798,52.0,55.0,19.0,740.0,45.0,767.5,6054,21798
21799,52.0,55.0,19.0,740.0,45.0,767.5,6054,21799
21800,51.0,54.0,20.0,740.0,45.5,767.0,6054,21800
21801,53.0,55.0,19.0,740.0,45.5,767.5,6054,21801
21804,52.0,55.0,20.0,740.0,46.0,767.5,6054,21804
21774,26.0,67.0,160.0,697.0,173.0,730.5,6055,21774
21775,27.0,67.0,160.0,697.0,173.5,730.5,6055,21775
21774,16.0,37.0,140.0,751.0,148.0,769.5,6056,21774
21775,16.0,36.0,140.0,751.0,148.0,769.0,6056,21775
21776,16.0,36.0,141.0,744.0,149.0,762.0,6056,21776
21777,16.0,36.0,141.0,744.0,149.0,762.0,6056,21777
21776,27.0,62.0,153.0,674.0,166.5,705.0,6057,21776
21777,27.0,62.0,153.0,674.0,166.5,705.0,6057,21777
21778,26.0,59.0,149.0,653.0,162.0,682.5,6058,21778
21779,26.0,58.0,149.0,653.0,162.0,682.0,6058,21779
21778,21.0,50.0,171.0,405.0,181.5,430.0,6059,21778
21779,21.0,50.0,171.0,405.0,181.5,430.0,6059,21779
21780,26.0,57.0,143.0,631.0,156.0,659.5,6060,21780
21781,26.0,57.0,143.0,631.0,156.0,659.5,6060,21781
21782,25.0,53.0,138.0,613.0,150.5,639.5,6061,21782
21783,25.0,54.0,138.0,613.0,150.5,640.0,6061,21783
21784,22.0,51.0,135.0,595.0,146.0,620.5,6062,21784
21785,22.0,51.0,135.0,595.0,146.0,620.5,6062,21785
21786,22.0,47.0,130.0,579.0,141.0,602.5,6063,21786
21787,22.0,47.0,130.0,579.0,141.0,602.5,6063,21787
21796,18.0,39.0,113.0,508.0,122.0,527.5,6064,21796
21797,18.0,39.0,113.0,508.0,122.0,527.5,6064,21797
21798,19.0,37.0,108.0,496.0,117.5,514.5,6064,21798
21799,19.0,37.0,108.0,496.0,117.5,514.5,6064,21799
21800,18.0,38.0,106.0,483.0,115.0,502.0,6065,21800
21801,18.0,38.0,106.0,483.0,115.0,502.0,6065,21801
21802,17.0,36.0,103.0,472.0,111.5,490.0,6065,21802
21803,17.0,36.0,103.0,472.0,111.5,490.0,6065,21803
21804,17.0,34.0,101.0,463.0,109.5,480.0,6065,21804
21805,17.0,35.0,101.0,461.0,109.5,478.5,6065,21805
21806,17.0,33.0,99.0,452.0,107.5,468.5,6065,21806
21807,17.0,33.0,99.0,452.0,107.5,468.5,6065,21807
21808,17.0,31.0,96.0,443.0,104.5,458.5,6066,21808
21809,17.0,31.0,96.0,443.0,104.5,458.5,6066,21809
21810,16.0,32.0,94.0,433.0,102.0,449.0,6067,21810
21811,16.0,32.0,94.0,433.0,102.0,449.0,6067,21811
21812,15.0,31.0,92.0,424.0,99.5,439.5,6068,21812
21813,15.0,31.0,92.0,424.0,99.5,439.5,6068,21813
21828,22.0,27.0,204.0,104.0,215.0,117.5,6069,21828
21829,22.0,27.0,204.0,104.0,215.0,117.5,6069,21829
21830,24.0,40.0,202.0,90.0,214.0,110.0,6069,21830
21831,24.0,40.0,202.0,90.0,214.0,110.0,6069,21831
21832,26.0,54.0,203.0,77.0,216.0,104.0,6069,21832
21833,26.0,54.0,203.0,77.0,216.0,104.0,6069,21833
21834,27.0,65.0,202.0,64.0,215.5,96.5,6069,21834
21835,27.0,65.0,202.0,64.0,215.5,96.5,6069,21835
21834,17.0,43.0,168.0,493.0,176.5,514.5,6070,21834
21835,17.0,43.0,168.0,493.0,176.5,514.5,6070,21835
21836,19.0,50.0,167.0,483.0,176.5,508.0,6070,21836
21837,19.0,50.0,167.0,483.0,176.5,508.0,6070,21837
21840,18.0,53.0,169.0,462.0,178.0,488.5,6070,21840
21841,18.0,53.0,169.0,462.0,178.0,488.5,6070,21841
21836,25.0,60.0,206.0,51.0,218.5,81.0,6071,21836
21837,25.0,60.0,206.0,51.0,218.5,81.0,6071,21837
21838,26.0,57.0,207.0,37.0,220.0,65.5,6071,21838
21839,26.0,57.0,207.0,37.0,220.0,65.5,6071,21839
21840,25.0,60.0,208.0,22.0,220.5,52.0,6072,21840
21841,25.0,60.0,208.0,22.0,220.5,52.0,6072,21841
21842,25.0,58.0,210.0,9.0,222.5,38.0,6073,21842
21843,25.0,58.0,210.0,9.0,222.5,38.0,6073,21843
21844,26.0,53.0,210.0,0.0,223.0,26.5,6073,21844
21845,26.0,53.0,210.0,0.0,223.0,26.5,6073,21845
21846,23.0,39.0,212.0,1.0,223.5,20.5,6073,21846
21847,23.0,39.0,212.0,1.0,223.5,20.5,6073,21847
21848,25.0,30.0,213.0,0.0,225.5,15.0,6073,21848
21849,25.0,30.0,213.0,0.0,225.5,15.0,6073,21849
21849,18.0,24.0,135.0,775.0,144.0,787.0,6074,21849
21902,20.0,33.0,207.0,97.0,217.0,113.5,6075,21902
21903,20.0,33.0,207.0,97.0,217.0,113.5,6075,21903
21904,23.0,46.0,206.0,84.0,217.5,107.0,6075,21904
21905,23.0,46.0,206.0,84.0,217.5,107.0,6075,21905
21906,23.0,59.0,207.0,71.0,218.5,100.5,6075,21906
21907,23.0,59.0,207.0,71.0,218.5,100.5,6075,21907
21908,23.0,68.0,208.0,59.0,219.5,93.0,6075,21908
21909,23.0,67.0,208.0,59.0,219.5,92.5,6075,21909
21910,23.0,63.0,209.0,45.0,220.5,76.5,6076,21910
21911,22.0,63.0,210.0,45.0,221.0,76.5,6076,21911
21912,23.0,57.0,210.0,39.0,221.5,67.5,6076,21912
21913,23.0,59.0,210.0,37.0,221.5,66.5,6076,21913
21916,27.0,62.0,220.0,486.0,233.5,517.0,6077,21916
21917,27.0,62.0,220.0,486.0,233.5,517.0,6077,21917
21920,21.0,52.0,165.0,475.0,175.5,501.0,6078,21920
21921,21.0,52.0,165.0,475.0,175.5,501.0,6078,21921
21922,20.0,53.0,165.0,464.0,175.0,490.5,6078,21922
21923,20.0,53.0,165.0,464.0,175.0,490.5,6078,21923
21944,19.0,19.0,82.0,145.0,91.5,154.5,6079,21944
21945,19.0,19.0,82.0,145.0,91.5,154.5,6079,21945
21948,18.0,19.0,86.0,149.0,95.0,158.5,6079,21948
21949,18.0,19.0,86.0,149.0,95.0,158.5,6079,21949
21950,19.0,19.0,87.0,150.0,96.5,159.5,6079,21950
21951,19.0,19.0,87.0,150.0,96.5,159.5,6079,21951
21952,19.0,20.0,88.0,151.0,97.5,161.0,6079,21952
21953,19.0,20.0,88.0,151.0,97.5,161.0,6079,21953
21954,19.0,21.0,90.0,154.0,99.5,164.5,6079,21954
21955,19.0,21.0,90.0,154.0,99.5,164.5,6079,21955
21956,20.0,22.0,91.0,156.0,101.0,167.0,6079,21956
21957,20.0,22.0,91.0,156.0,101.0,167.0,6079,21957
21958,19.0,23.0,93.0,157.0,102.5,168.5,6079,21958
21959,19.0,23.0,93.0,157.0,102.5,168.5,6079,21959
21960,21.0,21.0,94.0,160.0,104.5,170.5,6079,21960
21961,21.0,21.0,94.0,160.0,104.5,170.5,6079,21961
21962,22.0,22.0,95.0,162.0,106.0,173.0,6079,21962
21963,22.0,22.0,95.0,162.0,106.0,173.0,6079,21963
21964,20.0,21.0,98.0,165.0,108.0,175.5,6079,21964
21965,20.0,21.0,98.0,165.0,108.0,175.5,6079,21965
21966,22.0,23.0,100.0,167.0,111.0,178.5,6079,21966
21967,22.0,24.0,100.0,166.0,111.0,178.0,6079,21967
21968,22.0,24.0,101.0,168.0,112.0,180.0,6079,21968
21969,22.0,24.0,101.0,168.0,112.0,180.0,6079,21969
21970,22.0,25.0,104.0,170.0,115.0,182.5,6079,21970
21971,22.0,25.0,104.0,170.0,115.0,182.5,6079,21971
21972,25.0,25.0,105.0,173.0,117.5,185.5,6079,21972
21973,25.0,25.0,105.0,173.0,117.5,185.5,6079,21973
21974,26.0,26.0,107.0,176.0,120.0,189.0,6079,21974
21975,26.0,26.0,107.0,176.0,120.0,189.0,6079,21975
21976,24.0,26.0,112.0,179.0,124.0,192.0,6079,21976
21977,25.0,26.0,111.0,179.0,123.5,192.0,6079,21977
21978,26.0,30.0,112.0,181.0,125.0,196.0,6079,21978
21979,26.0,30.0,112.0,181.0,125.0,196.0,6079,21979
21952,23.0,49.0,211.0,46.0,222.5,70.5,6080,21952
21953,23.0,49.0,211.0,46.0,222.5,70.5,6080,21953
21980,25.0,29.0,116.0,185.0,128.5,199.5,6081,21980
21981,25.0,28.0,116.0,186.0,128.5,200.0,6081,21981
21982,27.0,30.0,119.0,188.0,132.5,203.0,6082,21982
21983,27.0,30.0,119.0,188.0,132.5,203.0,6082,21983
21984,27.0,31.0,122.0,193.0,135.5,208.5,6083,21984
